EventID,Rate,ExpectedLoss,MaxExposure,StdDevC,StdDevI
320,0.0032521860834813583,529364.8774062828,5446919.044186261,5947.448911589704,204948.8341232482
321,0.005943039982355085,2381747.3827119144,6517785.008368693,192520.85001282571,42099.91361076813
322,0.007431363304300562,1251877.6161694254,20609191.34908911,142469.618060364,357436.87538633763
323,0.006941776390459582,936251.6676317526,8366296.900109893,157821.37335253003,69229.42316632075
324,0.003519405072513486,370154.98982939887,4922903.180679883,89077.44741041437,174605.02419098793
325,0.009593787525968747,1736080.9938777112,12442667.492527835,16996.991269055423,20162.878046822618
326,0.007641072250261918,3102438.393798156,22548344.091795765,42970.4125842742,523419.9477885593
327,0.005989186472602607,1721477.810865066,2582216.716297599,602147.7142379205,40382.096763357986
328,0.006505486716109171,1566.3312480417483,30350780.21197378,105086.20717461732,700215.0100113131
329,0.00477640056185011,1011704.6850671212,1517557.0276006819,125727.91541663808,599039.2311826412
330,0.0032295789055104174,52489.14749504456,12630676.715841029,10829.956126922825,187412.68694440788
331,0.004203754107861354,297876.82322247565,2467268.31889943,7658.005020706523,409205.15037257114
332,0.007820614994179322,61369.89358196631,1063279.2354300513,252589.94852186585,289837.4278356367
333,0.0011295413976678027,925824.6681287921,4346705.566866054,154479.06191809193,487480.6785712727
334,0.0020446537645622464,1160242.7654447604,7745269.407928479,142142.50405054088,169587.23600948462
335,0.0014140237781957747,121588.86145681301,3596791.6089821355,55711.30885180215,462265.4192210516
336,0.0013665592208707313,484246.7961493604,726370.1942240406,273102.93765365914,186223.85455905632
337,0.008699145256099066,609240.8857707892,6862083.657109024,36841.44569720761,848891.4408189218
338,0.007332920734420214,460533.44811873935,17451835.146256484,42128.094235850156,199876.86217751922
339,0.005267564461785927,128998.8236641173,3624265.270568835,123501.16913666332,186314.53346283126
340,0.0018805074458590133,542914.6641838808,1828281.0750354067,67452.8714445267,461235.4639666043
341,0.005424542876051492,1391017.689728074,4383236.41778974,56861.0178389107,517080.60614106193
342,0.0052612459370250915,73654.79050723612,371784.868426139,207261.42698923597,242560.07928748493
343,0.002558816829190137,83577.29556475978,12881331.796537034,210520.48015950978,59461.320062553306
344,0.004904664843141757,438150.4387364303,13129954.380889598,348042.7009247818,189197.23193572962
345,0.0045865426095763615,2842594.3055278407,6650497.908468288,108156.84250969352,1033286.2988183359
346,0.006542650882469949,1104346.6388409175,3266760.1632096767,15178.701891825902,419493.3135868947
347,0.006715842857808795,1135286.5116996828,12062664.906575859,63949.16896100027,500060.6916631353
348,0.0014077360879484007,449291.5972898056,6067334.46707793,782459.2405167874,10012.90307176328
349,0.004371513531638241,900566.9785734462,13112332.680741947,181396.12872745312,189254.29696374226
350,0.006632739241428128,10182.853752543086,7486520.616479105,247393.63251690255,312064.3565519564
351,0.00552822632722079,1010865.3099260426,11507668.696715213,1477.0063938851204,531644.7351153855
352,0.008708408570694902,2445150.8595398124,6845284.894454213,146047.61726073825,15158.703405066566
353,0.006928242684570506,948229.0438928432,4010071.8684665896,7650.197464494017,574053.8563151353
354,0.0024664098437328676,2069084.1132375435,23765980.810739607,168436.2932724262,238488.15629468384
355,0.0016351187266038687,1287256.7929071607,5842148.13120247,507082.197545743,65937.4915428062
356,0.006781773503856841,128468.13702599704,6968221.267363872,691040.7474595393,114490.24770257715
357,0.0012386017948745965,2327424.115981774,3491136.1739726607,155546.19601547765,99356.27922283347
358,0.0062719802314611705,68754.1617901371,7369246.493267357,122573.44368443632,227055.59674435254
359,0.009462072172824618,763499.8458928469,6357868.473779045,580146.5893154946,15920.78112186919
360,0.006179267600882912,153311.01020751562,1532766.7550213696,223932.35577695444,51783.670613152935
361,0.004493529335858698,11775.672614482026,460771.81521559914,13420.206615255953,502501.9585824836
362,0.00678959396598118,548240.6856437377,6954366.394926315,125369.13450479998,42677.89452189501
363,0.00512427601442365,349615.2191903776,10819652.84941216,54951.85807953071,79735.57791005404
364,0.005910551103843415,665532.9742231591,5558104.430880689,126901.82715229747,181195.26904189383
365,0.009473183278988728,860855.7570924073,1928865.959076855,121564.82199390278,218396.6827815732
366,0.004474923740206969,44724.46625591256,8236337.34696232,174524.0649382237,432682.2973325787
367,0.009650715074415228,131252.04388468148,626224.0182803619,88250.73654753502,177899.5774274177
368,0.009148155777604576,817899.8397282467,4373237.55698853,35890.044474014234,468000.98827027617
369,0.0027621202131036682,420326.0161910579,1337771.1494958524,140122.77122233243,288972.4933495491
370,0.0016242517078764891,1306276.8385614583,1959415.2578421873,354630.19839466485,36006.82463825514
371,0.00190700201239684,1056391.22125171,1695113.3005024954,218136.1025479033,50998.66830912274
372,0.0011639964308639476,1868236.8994973681,3666844.2981879604,82609.1132412211,172360.66672339517
373,0.0018499866468033557,1179256.8641026975,1768885.2961540462,548289.412179431,151696.40140881663
374,0.007147060960747212,561998.0086040061,3803660.7835931946,486556.002993148,408239.7661336262
375,0.001640697836142061,1117693.041105615,5376304.19352065,46979.572516890745,260777.1613330816
376,0.003870780672643852,322109.51998012926,4952113.373311926,8043.0992622386775,147372.1418202342
377,0.008603877798725092,365735.1478809945,3619022.9848078974,270423.97046466824,56173.800641029164
378,0.001209447421622433,1555826.8158503172,13704464.53491861,351599.48862214014,77179.65546530492
379,0.008330216343300424,591348.1289156752,1177769.8459579232,687559.1986425547,257053.70173620337
380,0.0035366929729606,1601372.2302693464,5284545.533668263,441157.73833886586,165202.13866697517
381,0.0020634834485949065,1728347.4342218728,2592521.151332809,183525.7093731485,217037.07988409037
382,0.007270634488277357,1948850.8322579453,2923276.248386918,151026.7901010726,56143.8295694001
383,0.006660485621018957,2484529.550993177,6397508.065681868,5647.192076647223,326218.2613085005
384,0.008897248121743476,563848.8706998093,6260648.995811159,56646.78186813674,574256.9362715231
385,0.007615639394234972,383997.4241431472,15780067.255732156,123094.59421440556,89497.35356896429
386,0.008231328373463638,872749.4298500833,6121197.270479361,198043.38261710686,202895.4119865946
387,0.0035383111531417585,463898.18297259,24102487.014656417,162950.8286161624,1113059.4762816934
388,0.0025969558940175056,918979.7610752634,1378469.641612895,271452.76272980665,121598.31851138522
389,0.007755532764767726,1222767.872369461,1834151.8085541916,65636.08245050874,271194.795100185
390,0.008261512653405377,1166051.0706740872,1749076.6060111308,166460.06118049964,28357.727329206875
391,0.009914546278006062,469288.5042407799,1536801.8783326538,18454.253940486375,279432.73433044716
392,0.004713559092202838,182553.82580481638,5844702.893544456,106772.97467383546,28171.834979291274
393,0.0043481627721350495,563048.013597861,7779379.263661273,277387.579993001,959982.6263359776
394,0.007987716646677972,153843.89498610052,349926.42850473284,236442.81921484147,377278.170280381
395,0.00406723186227716,2208157.4405370667,21886742.255507164,934320.4928369175,465576.90183579444
396,0.009376815930432082,424460.5761739401,13846556.113319058,65115.871285385954,365324.53710000066
397,0.008725714766587107,167779.50352519992,2638854.7842034483,137906.46407894447,267281.23498663737
398,0.004860946246375166,25777.15439667666,602469.298489642,79955.38742621934,179303.53004506172
399,0.007757839610123477,1037956.7580206073,1556935.137030911,116179.2130028278,586368.3358061591
400,0.007790885866762142,1013083.38299682,1519625.07449523,388912.3934693071,942822.2286988193
401,0.0019281148195233935,416431.2671107416,986789.3892107543,230534.9829424969,207366.41457278133
402,0.009122976160116102,74413.12977627452,5482328.802281795,428163.31428726786,804429.9993480315
403,0.005547271352030715,527003.9481117462,2116204.5039728205,45508.41923195553,262640.31639805745
404,0.008438117194969674,372829.72552828334,3325384.694766022,413283.13807412435,231906.69216547091
405,0.003880446409275506,1130476.5231587016,34176660.69171463,12324.507176324896,181806.2461797794
406,0.009059709056465807,930844.2460058356,8647560.141163342,438924.2984476584,70446.35160171425
407,0.004502815108607469,453490.6865588917,22316629.804348204,79819.22050856397,1117.9787877849928
408,0.0010975388633226854,245763.14922424828,1153500.416313383,75546.92536605246,82926.20689852154
409,0.009148437787773373,4425850.30936453,6638775.464046795,143524.27984645314,213835.52744816485
410,0.0018215800910752022,605139.2724652938,6068088.668302415,564996.1036511827,143391.36296988445
411,0.0038738227383137342,1165631.4385193246,1748447.157778987,9792.122322049481,178525.9966561833
412,0.009550557703457245,151466.08209468256,227199.12314202383,86844.21783623623,1183491.2554636165
413,0.009555464322438006,664734.0822689206,8324847.408343974,388384.40659122006,129360.61071293322
414,0.006160940993109576,27922.962422925313,7700387.074545601,100854.255908933,180544.1636151537
415,0.006686534909528194,704117.369470702,3967279.520399891,44418.045650021726,42993.3351922731
416,0.005036009697804878,3324719.9885121486,5044851.79906929,110605.47134428192,14743.753942716492
417,0.003638896945282581,484843.944794742,4026757.384427796,97406.35827335482,448042.9799891318
418,0.003957980908329244,39776.720774783134,182233.961106413,494002.50748166617,253668.0338939475
419,0.007052666104693347,31445.044725836535,3063954.006440888,287041.78222918604,429017.21040900645
420,0.007771370764939121,491001.3626300815,1461742.718285313,140686.1979227362,48707.25883464554
421,0.008124211393532638,174383.07385113087,777083.5927472068,890843.2085845433,254469.62882273266
422,0.008106563285150987,23629.07708120056,23550560.022479873,125201.48334638838,87765.16100107363
423,0.0018208549274382135,1411462.9041429106,6860184.931606365,12000.502122857184,77655.24176043604
424,0.0054497827423232335,613454.7044538154,9782767.034216309,60836.64665185401,3477.8860238199723
425,0.0015180288401497985,341427.1728293356,2841506.9536805605,114565.2000441409,41896.13409879491
426,0.005945759940913621,2303417.269321543,3746016.7895034775,34134.56331104632,111001.06067177736
427,0.004973774512360394,123455.42349786531,2027982.283834884,589636.6761707363,37287.83514884504
428,0.008989337644824697,3121722.5481409747,4682583.822211462,291213.7056773035,1277591.1985019124
429,0.004158235112968709,376829.13549052627,1479530.2914287648,62473.438464302446,110725.19205012865
430,0.002053603147848453,2192867.135568108,11978135.657473821,178712.46478886539,41890.34676160092
431,0.002286925138475523,923675.1206847723,8488456.383085117,255630.9353053223,66599.12993278011
432,0.007853595685457251,1752773.551376384,5937796.193765862,566991.3308308382,265803.56081361213
433,0.00656396256984635,4135989.5960002826,6203984.394000424,426797.031666813,19855.891032372027
434,0.0019101040851051123,340246.96489861165,19174723.118306458,144800.5618324282,595095.7269198467
435,0.001756961255034977,3247673.665959655,4871510.4989394825,298022.43107071193,977126.6118661313
436,0.007308722183132081,493447.3296916219,2470041.5862029293,165173.38228395634,85006.40301178227
437,0.001654867057277742,486965.72320996015,3230154.830786846,160906.8930614304,179403.06941367683
438,0.008396740533613207,416102.1376304796,11439115.450034594,24375.220794797933,6714.928166467319
439,0.007356180044408467,779593.4968938802,36711026.3687587,26966.48383650952,307087.8127864156
440,0.001732139025777098,167407.3799118866,2064896.1853371486,150806.15356555206,160292.79497028652
441,0.0017635394267667274,806789.6422915674,15554366.335838966,62630.48644274656,94437.25157915878
442,0.00987975620651058,780241.7880895127,13317201.486694943,4252.266239454534,69518.00081470198
443,0.004368437161805083,1435072.1383064957,2152608.2074597436,256631.48997594908,318414.96137537283
444,0.004335779323602018,1793661.0477084534,3822854.0673928233,6605.2001247885255,161467.79811146314
445,0.008315196105317524,580606.9315450655,3953088.276837253,180910.4007779391,59410.657151255175
446,0.00952523719645473,360013.7248289467,28700953.923483007,154955.54041709768,350493.9517976119
447,0.009874009574405838,300206.7090421373,1496544.1146782702,693561.6293809898,249772.62888039398
448,0.007780403667330476,216445.8271101219,12039274.543643756,132412.33191698184,587001.6712938595
449,0.0043863362697782425,59375.95780838081,3050662.5820117136,13142.815460538684,37490.75414778973
450,0.001751506450288019,419231.3984169898,9844215.221519947,160453.15771580086,462066.7624328385
451,0.007994322243346931,315050.10670516896,4085596.1140891267,367891.22127951507,335813.0238106139
452,0.006025638247622246,3393746.7824296607,6477021.358356152,1152025.1279424191,36653.99761452566
453,0.004817998083222787,815786.8496541154,13405795.904269824,112544.23171350721,356056.7712396
454,0.009157189465852623,426602.49551710085,12228642.720251609,77220.38090910907,174775.60058516648
455,0.002000777340755362,868614.5236225727,15098089.218197618,474286.94555939845,870043.6517238768
456,0.005433625938617733,149889.25750214476,461012.89397941635,42451.140201113994,45809.49322406934
457,0.0011021828029067716,587065.673442903,8833647.320443671,191125.32614933318,308865.8741029895
