EVENTID,RATE,PERSPVALUE,EXPVALUE,STDDEVC,STDDEVI
356,0.013040168321600142,39097.078125,88000.0,24207.768635728484,48040.50809760833
357,0.01371927932854369,179696.875,250000.0,98900.49380628143,226609.49956789793
358,0.01332713737645932,28295.11328125,115000.0,15572.895610011565,35681.986461261746
359,0.013509684490827439,70668.9140625,133000.0,51048.815000341965,82757.63830167516
360,0.010093074163273263,15847.73828125,165000.0,8722.18363134214,19985.03335796508
361,0.03882446247161899,14861.626953125,250000.0,12780.396191753509,15962.709727247835
362,0.008395627757666066,2091.822509765625,8400.0,1511.0612881377388,2449.652622387584
363,0.014369970015772126,47846.4921875,250000.0,24687.625189514303,61029.442860153584
364,0.03558044929488237,80294.3984375,250000.0,55239.939866421315,95678.38245569126
365,0.01266540045106446,220521.828125,250000.0,159297.4528734691,258244.6034681195
366,0.01122206707067148,250000.0,250000.0,218415.73289461882,354084.0315718803
367,0.0034065344895128262,4506.2880859375,30300.0,2790.1619410418475,5537.098414119314
368,0.03924235592994515,105200.0,105200.0,84935.61805378053,147112.80584141228
369,0.03425072688622494,20438.59765625,250000.0,18279.419308101078,21371.009274962264
370,0.01078594262788309,21118.140625,250000.0,11622.876224658847,26631.35504630086
371,0.030205194807189032,59188.72265625,123300.0,52935.8959915553,61888.92027399356
372,0.033114571930283464,31493.435546875,250000.0,28166.39984289449,32930.17038117967
373,0.01566958933917218,22003.9375,250000.0,19679.39321261374,23007.76013634142
374,0.01845267713770409,53656.65234375,70000.0,47988.24573761714,56104.4761576905
375,0.013481539781893918,63036.6015625,150000.0,39030.42220517855,77456.18120430812
376,0.013452288813373648,11551.794921875,181500.0,6357.80795922206,14567.5681135639
377,0.013839977578134387,44908.8828125,100000.0,24716.68294979907,56633.03527283931
378,0.03889795196565469,186666.1875,250000.0,128420.27804243895,222430.44629162614
379,0.01833816667261981,18325.4453125,303000.0,12607.311553318994,21836.5041571986
380,0.014780984619955414,1.0,1.0,14342.69822110669,13625.540870114515
381,0.02904745512414991,27250.4375,250000.0,24371.641429096722,28493.60618345528
382,0.005325818491675012,4298.60546875,250000.0,3253.0311384903926,4939.666593835413
383,0.009433504894797358,28083.43359375,34000.0,20286.51529629881,32887.42540412057
384,0.005203246720271721,127770.109375,500000.0,92296.77238692652,149626.64472345024
385,0.013153187109741275,128991.8828125,212000.0,93179.33987803172,151057.41645057482
386,0.013418803618249188,22409.078125,25000.0,16187.554297489458,26242.40667548083
387,0.011341314664553423,32945.24609375,250000.0,18132.20795988433,41546.10774642537
388,0.014005680713404273,47082.64453125,50000.0,25913.064953668454,59374.29081924652
389,0.04073110620434736,137688.40625,250000.0,89988.89658660343,166713.5804937314
390,0.013819606212635085,46025.10546875,55000.0,28497.400779166324,56553.316974112415
391,0.03978516487316331,46513.0390625,325000.0,35199.40723011542,53449.63777324856
392,0.008817621329934019,47959.78515625,109400.0,34644.51424472535,56163.85373456773
393,0.013174339412387581,22591.556640625,83000.0,12433.806139424456,28489.428905159606
394,0.03824583245962061,28374.099609375,250000.0,19520.45954246425,33810.4277146408
395,0.011200535222672227,7629.43212890625,200000.0,4199.04133007509,9621.212370658573
396,0.007418109404433736,12335.865234375,250000.0,8911.008617761147,14446.055762251235
397,0.0384789804311272,34239.60546875,99700.0,23555.73718652334,40799.73361679798
398,0.00970109306657693,4466.33544921875,19000.0,2304.520362931851,5696.926809685448
399,0.038720405550753546,13435.634765625,75000.0,12016.264798688773,14048.570260072309
400,0.006859033076185765,36453.640625,250000.0,25078.921509133237,43437.96625285071
401,0.038732280969903464,32909.7578125,250000.0,22640.845164261886,39215.094150801706
402,0.03385080710562957,4430.978515625,250000.0,3962.8802129449755,4633.1203611527335
403,0.03966997296357329,186565.46875,250000.0,141186.0854928119,214388.41509118656
404,0.013700140640286594,8721.8564453125,80000.0,6600.389546867435,10022.567372684807
405,0.04449557625683324,6903.49169921875,250000.0,6886.598404663644,6542.257709970116
406,0.009806158865176197,82084.625,250000.0,59295.135514485184,96126.13687357299
407,0.03642161689316037,60702.75390625,250000.0,41761.52434988994,72333.08197553421
408,0.011775394849855889,9444.23828125,177100.0,7147.06232790493,10852.679707700192
409,0.027973950568649708,13889.8505859375,156000.0,9555.766355457532,16551.072832909726
410,0.006197526424034688,36072.08984375,150000.0,26057.248304123226,42242.63247393936
411,0.03998643295610239,109703.59375,250000.0,71698.8860719528,132829.47638949982
412,0.011138395408605235,10195.1044921875,250000.0,6312.510872932429,12527.22769581382
413,0.035992408288867725,90482.296875,250000.0,80923.54829600731,94610.11162594128
414,0.012854192553664818,37381.125,192200.0,23145.300588705973,45932.03186485459
415,0.03733122931298322,27660.015625,204700.0,19029.192939512443,32959.528998266505
416,0.005763900075055269,54407.21484375,104100.0,39301.91771145773,63714.18984956325
417,0.0385253229294499,97854.0,250000.0,67320.37577809757,116602.31123229417
418,0.012518830450211115,59938.92578125,250000.0,32988.82831425798,75586.90141899484
419,0.03173932714535348,31538.005859375,173000.0,26036.549215095576,34715.39895346076
420,0.04059449821590256,66110.5625,250000.0,43207.82507492117,80046.88908097235
421,0.027974928022518702,29675.91015625,206800.0,20416.062943526198,35361.65830871158
422,0.011470347404258296,3363.04345703125,250000.0,2429.347975041254,3938.330420128739
423,0.013111766510620628,225791.171875,500000.0,116502.74800725075,288002.50117128674
424,0.032243318586180084,29494.74609375,250000.0,26378.85633355891,30840.300442013762
425,0.03504755941450572,25480.41015625,250000.0,16653.210368138898,30851.765412146127
426,0.013032701503470061,24572.228515625,55000.0,13523.916507263148,30987.185543398085
427,0.014478893820178846,69497.09375,250000.0,35858.808531605835,88645.34719371608
428,0.009969687236672652,23692.052734375,100000.0,17114.33142931572,27744.84873337048
429,0.03755383619632354,12499.23828125,250000.0,9458.977250159482,14363.279029706691
430,0.011951254843830333,13303.5302734375,125000.0,9610.016862287337,15579.250949446077
431,0.009814743482660168,33663.37109375,124100.0,24317.271972410297,39421.87489293754
432,0.014003246062548947,83556.2890625,250000.0,43113.011054562245,106578.21578566103
433,0.008216301202093212,13129.2685546875,200000.0,9484.136135802099,15375.179774991828
434,0.012333718164668522,28631.05078125,51600.0,15757.78688671322,36105.62559667293
435,0.026872887371680955,63041.52734375,250000.0,54213.15570143356,67712.20976846266
436,0.036390675506306036,59175.05859375,250000.0,40710.519562022935,70512.6882839504
437,0.03778598514371612,98949.4296875,250000.0,88496.19460081578,103463.51619467112
438,0.037482564151797904,7516.05078125,176000.0,5170.798975627096,8956.086541511235
439,0.012299078770745427,7075.19580078125,250000.0,3894.0040469451374,8922.284150795233
440,0.022094598787857314,35714.44921875,250000.0,31941.496359354176,37343.74727371164
441,0.006502680003055885,19300.064453125,250000.0,13277.8178871163,22997.85519413227
442,0.03529980170186247,147208.15625,250000.0,101274.43330217368,175412.46398711033
443,0.03566592448344451,65027.98046875,250000.0,58158.28178328073,67994.56582603432
444,0.009531414725733028,17257.01171875,250000.0,12465.877116918547,20209.02051395637
445,0.03707456005137021,61106.4296875,250000.0,42039.24018456474,72814.09991125735
446,0.012485943297363956,39777.95703125,255000.0,30102.53762269959,45710.137147204565
447,0.04015329613856484,68154.4609375,250000.0,44543.65406833512,82521.64811088282
448,0.013097370017323617,31379.630859375,250000.0,17270.533989258383,39571.76464904209
449,0.03788477730166625,93296.2109375,130300.0,64184.76484339074,111171.27378061341
450,0.03871466378830921,84456.609375,101100.0,63913.74648022462,97051.82180387655
451,0.012054923965050413,12715.7880859375,60500.0,6998.439571279406,16035.439540981086
452,0.04070451595275404,73261.171875,250000.0,47881.24286733659,88704.87070837093
453,0.0072774342648729605,113000.765625,250000.0,81627.90182662044,132330.83617409828
454,0.026315761087895375,97848.6796875,250000.0,84145.89446973558,105098.1885073883
455,0.011223600397875708,10516.033203125,96800.0,5787.751604875232,13261.404916471447
456,0.004433364341008805,15148.5478515625,50000.0,11463.880140266605,17407.686355835787
457,0.03740593863781912,54684.1640625,250000.0,48907.2088615512,57178.86310149453
458,0.011698663746892322,9603.416015625,50000.0,5285.470802830958,12110.535018725937
459,0.011884745137648547,24433.865234375,100000.0,17650.191497067008,28613.556727218624
460,0.007302480574688926,26521.345703125,250000.0,14596.65999448328,33445.14965912666
461,0.01063747736885314,11985.3505859375,212700.0,6184.149129909516,15287.625807069639
462,0.035322594002859385,16364.2158203125,250000.0,14072.561652274395,17576.623870158328
463,0.03410666469507653,18201.416015625,99400.0,15026.380107491063,20035.173476654745
464,0.02736711827114684,11647.8603515625,250000.0,8013.349846485491,13879.529072937134
465,0.037609603018242156,23734.296875,250000.0,21226.95362264297,24817.058742541776
466,0.012520176490994437,8434.4033203125,250000.0,4642.076571115919,10636.333634459877
467,0.011780611622941561,112316.28125,250000.0,61815.96468002122,141638.16865145694
468,0.011213928142511858,14630.41015625,153300.0,10065.247302169,17433.519718102278
469,0.032739303566767027,25242.583984375,250000.0,17366.078437655207,30078.930182245167
470,0.008128504121476655,5497.25537109375,32200.0,3025.546608867877,6932.398176876997
471,0.028491364030551476,26631.41796875,250000.0,23818.016480754788,27846.346896579438
472,0.02170882409601263,3903.46875,250000.0,2685.4597981488832,4651.352812077527
473,0.03755459742913512,16492.16796875,194000.0,13615.29149612796,18153.721994837277
474,0.03968296853415846,27660.435546875,250000.0,19029.48183213229,32960.02937496201
475,0.011830443585754125,16300.0,16300.0,14510.181130865889,23523.138033898478
476,0.013205105571285066,14826.8173828125,250000.0,8160.295279123322,18697.585404886708
477,0.0127246338598866,31811.505859375,197800.0,22979.547641857167,37253.226976339974
478,0.03831606827246102,85691.84375,203000.0,58953.20704690684,102109.94987437021
479,0.011965478194654926,25340.05078125,250000.0,13946.505944201159,31955.459584726686
480,0.012209877673182138,156400.0,156400.0,149216.30599645307,241901.58146244576
481,0.008952113776597777,23817.12890625,50000.0,13108.329289955567,30034.95560281406
482,0.02529346362075708,4471.4541015625,250000.0,3691.458340691682,4921.944454255576
483,0.03918983834431825,94200.0,94200.0,141226.61538058374,165112.20932671512
484,0.009788760369500691,16440.158203125,150000.0,9048.236172957659,20732.113584208008
485,0.010505772934863667,10269.3935546875,77000.0,7065.009433592248,12236.955294935187
486,0.012743545735487383,79754.15625,250000.0,57611.68431587737,93397.01484807694
487,0.012379368152524882,60878.6484375,125000.0,33506.027262453805,76771.95308372428
488,0.012133656154531838,23524.994140625,75000.0,12947.5459008271,29666.55457722769
489,0.013699181320390056,87292.59375,250000.0,54049.02397965674,107260.71507186598
490,0.010512627741852344,12757.8271484375,69200.0,7021.576779649908,16088.45354534498
491,0.01376839486479784,60891.88671875,344000.0,46080.80574445561,69972.83673667442
492,0.013205841630306038,38897.91796875,165800.0,21408.403986689267,49052.81588859897
493,0.013386523456983712,30796.912109375,111700.0,22246.639695961094,36065.07538664127
494,0.03910947071039398,67691.7578125,160000.0,51226.7054010998,77786.78857020973
495,0.004740486794079526,38089.546875,106000.0,27514.590505084976,44605.198554036455
496,0.013669831910890513,47401.078125,250000.0,26088.322534894527,59775.856385288185
497,0.01056596001555792,10197.3310546875,109000.0,5612.346218122727,12859.500685423267
498,0.013713242396010943,90394.0703125,250000.0,55969.367664013196,111071.65228407802
499,0.010344538531427151,7717.150390625,87100.0,5840.063877371025,8868.027145384722
500,0.009824360963505417,7602.3857421875,250000.0,4184.155701139361,9587.105109976072
501,0.022486258359117765,10695.5302734375,157100.0,7358.177664212309,12744.737565534204
502,0.013834363975177863,123393.5390625,199700.0,76401.6747036317,151619.7270182727
503,0.03538196183475205,12386.130859375,149000.0,10225.507190996577,13634.009587995433
504,0.04044699859634973,123125.8828125,250000.0,80471.28031557352,149081.22865372666
505,0.013587055249140952,59332.26953125,317500.0,44900.5431425617,68180.63017660007
506,0.02137862773899153,6329.650390625,135000.0,4354.5940159917545,7542.3780820331185
507,0.008190654691019652,60407.65625,250000.0,33246.805392720955,76178.00116380489
508,0.013842440262627978,5645.4873046875,212000.0,4660.694423962743,6214.259231950322
509,0.009573979430960665,13809.244140625,250000.0,7600.249389975818,17414.359065053064
510,0.006949135104425279,7206.0908203125,200000.0,5453.312241768253,8280.752061573266
511,0.03872855980706012,22698.564453125,250000.0,17177.463133530742,26083.654657826995
512,0.013445076385597299,95161.453125,250000.0,58921.19183240682,116929.5706654994
513,0.014040401337796196,41744.11328125,102900.0,30154.524723037226,48884.920250770156
514,0.039664128947506136,10106.3056640625,220000.0,6952.81025847695,12042.620623068176
515,0.07608396207445631,14544.89453125,153000.0,11007.056860692472,16714.008798711064
516,0.02405388699755922,45408.625,250000.0,40611.5581185923,47480.172679143296
517,0.013292935194269627,69173.75,250000.0,38071.43576332232,87232.6181005367
518,0.036142469828173075,13113.67578125,250000.0,9021.783283523284,15626.1870219379
519,0.01320959531401323,44062.99609375,250000.0,24251.12886496287,55566.31685591042
520,0.04037318345790546,26340.388671875,250000.0,23557.732158024206,27542.040803401884
521,0.013628957404042184,162959.484375,250000.0,123321.91936152863,187262.01484825002
522,0.013583031045562645,20194.9921875,125000.0,15282.84903210977,23206.718782770564
523,0.017794439278743822,10146.7021484375,131000.0,8376.722074207402,11168.962765609867
524,0.013079624838807575,57685.9296875,250000.0,31748.837767869805,72745.7261490681
525,0.012537298721643364,48451.828125,79200.0,34999.949315677804,56740.066268422175
526,0.013155516502180371,18410.34765625,200000.0,10132.57728799369,23216.65120361072
527,0.011508873147434297,11960.310546875,33000.0,6582.644351285538,15082.733006369728
528,0.012740715960231339,57932.03515625,200000.0,31884.2878272423,73056.08122404845
529,0.05858915655343497,9901.6123046875,153000.0,9536.783019854438,9729.464767833317
530,0.03902003790004848,190852.4375,250000.0,144430.3103780374,219314.70955508607
531,0.011796522723337446,112556.796875,250000.0,61948.33823454534,141941.47456826552
532,0.011340890497446066,7551.1328125,250000.0,4155.9474195256025,9522.471817116233
